,0
dd,-2.22
systemat,-2.2230000000000008
farc,-2.2289999999999996
completley,-2.2305
sgp10215,-2.231
holdster,-2.2315
imprint,-2.2325
(sp,-2.2349999999999994
galleri,-2.2425
issues),-2.2445
drew,-2.2445
dec.,-2.2445000000000004
treasur,-2.2464999999999997
polym,-2.2464999999999997
calor,-2.2485
$6.95,-2.249
s-shape,-2.252
(befor,-2.2535000000000003
retrofit,-2.255
flick,-2.2555
condition,-2.261
squat,-2.2645
e.,-2.2645
month-by-month,-2.2654999999999994
refund/exchang,-2.2719999999999994
25-50%,-2.273
almost,-2.275
(two,-2.2775
yourphon,-2.28
$65,-2.2815000000000003
(mic,-2.284
happy..,-2.289
presenc,-2.2904999999999998
headless,-2.2905
faux-leath,-2.2925000000000004
eventhough,-2.2969999999999997
god,-2.3000000000000003
workaround,-2.302
$2.95,-2.3024999999999998
coaster,-2.303
multimet,-2.303
nuud,-2.3049999999999997
unrel,-2.3055000000000003
bestdealusa,-2.3065
micropack,-2.3075
great),-2.3085
iter,-2.312
xs,-2.313
most),-2.316
flail,-2.3185000000000002
itemi,-2.3185000000000002
beeter,-2.3210000000000006
mhz,-2.322
fine..,-2.3230000000000004
waffl,-2.3274999999999997
sear,-2.3305000000000002
review:i,-2.3320000000000003
societi,-2.3335
7.1,-2.3339999999999996
irrelev,-2.335
ah,-2.337
q-cell,-2.3385000000000002
inject,-2.3395
it--,-2.343
rington,-2.344
censor,-2.3455
case+phon,-2.3539999999999996
sheen,-2.3569999999999998
zap,-2.3674999999999997
crispi,-2.3695000000000004
toyata,-2.3709999999999996
go4comput,-2.3709999999999996
ford/lincoln,-2.3709999999999996
pixil,-2.3740000000000006
hbs730,-2.3755
wright,-2.3780000000000006
spoof,-2.3785000000000003
volumn,-2.383
like:,-2.384
earpeic,-2.3850000000000002
(current,-2.3935
smartphones:,-2.3950000000000005
5/5s/5c,-2.3955
(replac,-2.3964999999999996
soundbar,-2.3994999999999997
1st:,-2.3995
whitch,-2.4005
nerv,-2.405
on/off/sleep,-2.4055
chaep,-2.4059999999999997
flagship,-2.4075
kepp,-2.4095000000000004
fom,-2.4095000000000004
pit,-2.4160000000000004
wonki,-2.4175
tl26593,-2.4210000000000003
jasco,-2.4210000000000003
buri,-2.4234999999999998
whim,-2.4265
traveloc,-2.436
dosnt,-2.4425
thnx,-2.4444999999999997
discount,-2.45
(3.5mm,-2.45
leas,-2.4515000000000002
$300+,-2.4524999999999997
bingo,-2.4535
again),-2.454
beij,-2.466500000000001
(mean,-2.4675
nothingi,-2.4715
jeep,-2.4725
caution,-2.476
unavoid,-2.48
non-linear,-2.4805
half-bak,-2.4824999999999995
reasons:1,-2.4844999999999997
hour..,-2.4844999999999997
2000,-2.4865
archshield,-2.4895
reshap,-2.4910000000000005
prices..,-2.4925
$299,-2.4935
mismatch,-2.4935
5530,-2.4949999999999997
tf101,-2.4955
allig,-2.498
2010,-2.4985
half-hour,-2.4989999999999997
4gs,-2.5
anxious,-2.5005
jerk,-2.5015
thourough,-2.5025000000000004
dough,-2.503
mis-align,-2.5045
bluebud,-2.5055
plantron,-2.5075
talker,-2.511
preorder,-2.5115000000000003
amortech,-2.5115000000000003
maxel,-2.5155000000000003
kbps,-2.5185
(side,-2.5185
b-,-2.523
either-,-2.5255000000000005
mental,-2.5279999999999996
option),-2.5300000000000002
sue,-2.5309999999999997
entireti,-2.5315000000000003
battery..,-2.5315000000000003
4.0.4,-2.5324999999999998
2-1/2,-2.5340000000000003
ahv,-2.536
charging.,-2.5380000000000003
(orang,-2.5435
non-stick,-2.545
phone(s),-2.548
huge),-2.555
low-grad,-2.5585
t2,-2.5589999999999997
droid),-2.559
miscellan,-2.5595
sleep,-2.563
14000,-2.5645000000000002
riddanc,-2.5675
cover),-2.576
female),-2.579
earwax,-2.5794999999999995
(i9100),-2.5795000000000003
6.1.2,-2.5795000000000003
circa,-2.582
ly,-2.585
beef,-2.5860000000000003
$29.99,-2.5865
cup,-2.588
dolor,-2.588
3:,-2.5885
update..,-2.593
smallest,-2.5985
tacki,-2.6020000000000003
samsung),-2.6020000000000003
moron,-2.603
14%,-2.604
dev,-2.604
happyi,-2.6055
blinkfe,-2.6065
imbed,-2.6075
(android),-2.6135
style),-2.6180000000000003
q10,-2.621
wcdma,-2.6215
money),-2.6235
avion,-2.6260000000000003
-starlightjulian,-2.629
yelp.com,-2.629
human,-2.6325
ways),-2.6365
vxi,-2.6379999999999995
georgeous,-2.638000000000001
jolli,-2.6390000000000002
protext,-2.6405
in-cal,-2.6405000000000003
steadili,-2.6460000000000004
amazonbas,-2.6485000000000003
bendi,-2.649
samdung,-2.6495
hacker,-2.6504999999999996
dynam,-2.6550000000000002
inconvenienc,-2.6575
substanc,-2.658
cut-off,-2.6605
nahhhh,-2.662
willnot,-2.662
itsa,-2.6629999999999985
loaner,-2.663
outrag,-2.6635
(front),-2.6639999999999997
vend,-2.6645000000000003
idl,-2.6675
(admit,-2.6715
poster,-2.672
mc760,-2.6725000000000003
s-9,-2.6745
cur,-2.675
rat,-2.6750000000000003
electrod,-2.6765000000000003
1k,-2.679
kokkia,-2.6795
blunt,-2.6805
5000mah,-2.6855
cr,-2.6875000000000004
30ft,-2.6959999999999997
sheep,-2.6975
60%,-2.698
invisi-shield,-2.6990000000000003
english,-2.7015000000000002
(suppos,-2.707
issue:,-2.7085
droop,-2.71
reasonsit,-2.7110000000000003
recomon,-2.7110000000000003
rmo,-2.7110000000000003
talk/hear,-2.7110000000000003
nothingjunk,-2.7110000000000003
5estim,-2.7110000000000003
ffffffuuuuuuu,-2.7110000000000003
briefer,-2.7110000000000003
ajok,-2.7110000000000003
scratched/worn,-2.7110000000000003
againit,-2.7110000000000003
950-1000ma,-2.7110000000000003
manufacturerev,-2.7110000000000003
broken-a,-2.7110000000000003
felti,-2.7110000000000003
glen,-2.7110000000000003
(example:,-2.7110000000000003
broken/rip,-2.7110000000000003
tweezersto,-2.7110000000000003
androideez,-2.7110000000000003
bearmot,-2.7110000000000003
aftter,-2.7110000000000003
watch-out,-2.7110000000000003
klimt,-2.7110000000000003
neiter,-2.7110000000000003
(twss),-2.7110000000000003
buy✋,-2.7110000000000003
buck/fifti,-2.7110000000000003
deciev,-2.7110000000000003
bupki,-2.7110000000000003
(fyi),-2.7110000000000003
mini-batteri,-2.7110000000000003
lifecons:crack,-2.7110000000000003
hoursand,-2.7110000000000003
voicelow,-2.7110000000000003
pros:connect,-2.7110000000000003
weightwork,-2.7110000000000003
suppppper,-2.7110000000000003
flling,-2.7110000000000003
fuschia/berrywin,-2.7110000000000003
recomnd,-2.7110000000000003
$$$$$$$$$$$$$$$$$,-2.7110000000000003
idd,-2.7110000000000003
weeksthen,-2.7110000000000003
woould,-2.7110000000000003
easilyth,-2.7110000000000003
14today,-2.7110000000000003
deminish,-2.7110000000000003
helll,-2.7110000000000003
weightgood,-2.7110000000000003
thisbad,-2.7110000000000003
cheapley,-2.7110000000000003
simplefit,-2.7110000000000003
remad,-2.7110000000000003
adaptorand,-2.7110000000000003
handydont,-2.7110000000000003
alreadyveri,-2.7110000000000003
$$..,-2.7110000000000003
itopen,-2.7110000000000003
frorm,-2.7110000000000003
meni,-2.7110000000000003
insideit,-2.7110000000000003
eifel,-2.7110000000000003
welllight,-2.7110000000000003
blacken,-2.7125
unpredict,-2.714
(5,-2.7205
impuls,-2.7215000000000003
jone,-2.7225
$12.99,-2.729
rim,-2.7335
popup,-2.735
auto-focus,-2.735
robber,-2.7365
hardest,-2.737
a-z,-2.737
hs850,-2.7375000000000003
2d,-2.7385
bodymedia,-2.741
octan,-2.7435
charcoal,-2.7435
outright,-2.7459999999999996
rose,-2.7485
titan,-2.75
re-think,-2.755
ment,-2.755
weeks..,-2.759
330,-2.76
2009,-2.7615
porsch,-2.7645
placment,-2.7664999999999997
disinfect,-2.767
cang,-2.7670000000000003
(samsung),-2.7675
goof,-2.7715
handwritten,-2.7725
modul,-2.7765
)but,-2.7780000000000005
singal,-2.7824999999999998
ago..,-2.785
mei,-2.7860000000000005
recheck,-2.7935
moot,-2.7965
version:,-2.797
mb,-2.809
env,-2.8114999999999997
eather,-2.8180000000000005
xtg,-2.8205
elder,-2.8215000000000003
l900,-2.8225000000000002
okay..,-2.8234999999999997
pointi,-2.8245
cheaper),-2.8255
result:,-2.827
pigtail,-2.8315
hotcak,-2.834
presum,-2.8345
m1,-2.8345
call),-2.8345000000000002
(given,-2.838
720,-2.8425
$36,-2.8425000000000002
asia,-2.844
$2.59,-2.847
grossli,-2.8475
sennheis,-2.8485
in),-2.8489999999999998
hmm,-2.8489999999999998
se,-2.851
cgeap,-2.8545
local,-2.8550000000000004
kenu,-2.862
warranty),-2.863
sea,-2.8645
wigg,-2.865
suscept,-2.8689999999999998
pb,-2.8695
passabl,-2.8715
500mb,-2.8724999999999996
(rough,-2.8725
pro:,-2.8785
upc,-2.8785000000000003
own),-2.8794999999999997
trunk,-2.8825000000000003
answer/hang,-2.886
covers..,-2.8905
oct,-2.8914999999999997
reproduc,-2.895
1.15,-2.8969999999999994
case/phon,-2.8974999999999995
i-blason.com,-2.9
400,-2.9000000000000004
cig,-2.902
awaken,-2.9055000000000004
kensington,-2.907
pick-up,-2.908
phone2,-2.9089999999999994
music..,-2.9099999999999997
charger..,-2.9105000000000003
$1.99,-2.917
15cm,-2.9205
3g/3gs,-2.9215
dremel,-2.922
s3/4,-2.924499999999999
reverb,-2.9245
toshiba,-2.9255
commet,-2.9259999999999993
q2,-2.9265
taught,-2.9285
costum,-2.931
feed,-2.9314999999999998
chinees,-2.9320000000000004
model),-2.9345
pastic,-2.9425
moeni,-2.9445000000000006
propon,-2.9485000000000006
qualityand,-2.9494999999999996
promised..,-2.9549999999999996
1.5mm,-2.9655
ones),-2.968
liberti,-2.971
dis-attach,-2.9715
pressi,-2.9749999999999996
torqu,-2.9885
krusel,-2.9894999999999996
ca-100,-2.9899999999999998
non-us,-2.99
reinsert,-2.9905
line-of-sight,-2.9905
perfectionist,-2.992
engrav,-2.9930000000000003
momier,-2.9965
crapul,-2.9965
obtain,-3.0004999999999997
altec,-3.001
in-cas,-3.006
(coupl,-3.0075000000000003
kendl,-3.0094999999999996
runtast,-3.0145
disrespect,-3.0195000000000003
snowi,-3.025
noosi,-3.0275000000000003
emphat,-3.03
jig,-3.0309999999999997
vet,-3.0355
instead),-3.0375000000000005
places),-3.04
hava,-3.0435
photo),-3.0445
spacer,-3.048
acc,-3.053
someon,-3.0545
hd+,-3.055
200-300,-3.0555
87,-3.0575
shout,-3.0655
system),-3.0709999999999997
plast,-3.0765000000000002
non-flash,-3.0795
willb,-3.0814999999999997
mysteri,-3.088
offten,-3.0904999999999996
20min,-3.0935000000000006
support),-3.0965000000000003
longer..,-3.098
passat,-3.0984999999999996
manilla,-3.0989999999999984
$4.99,-3.0995
cyan,-3.0995
pipe,-3.101
charge2,-3.1015
hade,-3.1024999999999996
coment,-3.1025
unconfort,-3.1075
sun,-3.108
screen..,-3.112
31%,-3.1165
flemsi,-3.1180000000000003
no-nam,-3.1205
phone/iphon,-3.1205
ancient,-3.127
undesir,-3.1270000000000002
unsuspect,-3.1325
teeth,-3.1365
then),-3.1385000000000005
(via,-3.139
centimet,-3.1405000000000003
600ma,-3.143
circuit,-3.145
cyren,-3.1455
helpless,-3.1455
30%,-3.1470000000000002
(compat,-3.1475
writer,-3.149
dale,-3.1559999999999997
dif,-3.159
flimzi,-3.1630000000000003
[on,-3.1719999999999997
packaging),-3.1755
moral,-3.1755000000000004
flimsili,-3.1795000000000004
mintu,-3.1815
museum,-3.1825
hrs),-3.1845
ota,-3.1910000000000003
endors,-3.193
1gb,-3.1959999999999997
uppercas,-3.1965
luxmo,-3.197
offici,-3.199
***,-3.1995
ting,-3.2025
pentalob,-3.204
experiment,-3.2070000000000003
worry-fre,-3.21
phones/headset,-3.216500000000001
broken..,-3.221
portagrip,-3.2245
1998,-3.2255000000000003
cozip,-3.226
mfi-certifi,-3.2279999999999998
afghanistan,-3.2335000000000003
m100,-3.2379999999999995
scour,-3.2424999999999997
needed..,-3.2430000000000003
3.8v,-3.247
av,-3.2495000000000003
manifest,-3.2529999999999997
inlay,-3.253
galaxys4,-3.254
1mm,-3.257
obliq,-3.258
foto,-3.2649999999999997
uneth,-3.268
bl-5c,-3.2739999999999996
sgh-i777,-3.274
evo4g,-3.2780000000000005
4),-3.2785
momma,-3.2859999999999996
19th,-3.2904999999999998
infuri,-3.2925000000000004
ibattz,-3.2925000000000004
(past,-3.2964999999999995
pierc,-3.3
$80.00,-3.3035000000000005
readout,-3.3059999999999996
$1.57,-3.311
number),-3.3199999999999994
in-depth,-3.3215000000000003
i-touch,-3.323
ummm,-3.3235
vaselin,-3.3264999999999993
10-foot,-3.3289999999999997
toll,-3.331
hsve,-3.3310000000000004
non-retail,-3.3339999999999996
epoxi,-3.3369999999999997
zboost,-3.339
radic,-3.3390000000000004
vignet,-3.342
$29,-3.3425000000000002
greenish,-3.3430000000000004
doesn't),-3.3505000000000003
steinheil,-3.3575
(reason,-3.3585
ie=utf8=1if,-3.3605
absent,-3.3625
watermark,-3.367
films),-3.37
iphones/,-3.3709999999999996
squint,-3.372
home),-3.3745
rippl,-3.3745
lawsuit,-3.3785
re-dial,-3.3845
xpal,-3.386
guidelin,-3.3865
deviat,-3.3865000000000003
4--,-3.3984999999999994
dock-,-3.401
clasp,-3.4034999999999997
smart-watch,-3.404000000000001
want),-3.4055
i-4,-3.4129999999999994
exception:,-3.4145000000000003
volume),-3.416
interpret,-3.42
emit,-3.4205
mirror-lik,-3.4215
50,-3.4265000000000003
impost,-3.4285
sixth,-3.431
blatant,-3.4334999999999996
re-insert,-3.4335
using),-3.4350000000000005
dwindl,-3.44
lastest,-3.4415
time-,-3.4419999999999997
ball,-3.4444999999999997
1420,-3.4445
(blue,-3.4459999999999997
products..,-3.446
vote,-3.448
path,-3.449
placement,-3.4505
bitten,-3.453
explan,-3.4595000000000002
whore,-3.4605
e72,-3.4610000000000003
renam,-3.463
citizen,-3.463
sujeta,-3.469500000000001
full-bodi,-3.4699999999999998
smoosh,-3.472
disrupt,-3.4745
conclud,-3.4749999999999996
operation-,-3.476
i515,-3.4795
imperi,-3.4825
splitter,-3.484
whith,-3.4880000000000004
fluoresc,-3.4895000000000005
pacag,-3.4989999999999997
shim,-3.4995
kiss,-3.503
almighti,-3.5035000000000003
reorder,-3.5054999999999996
unload,-3.506
91%,-3.5060000000000002
2-star,-3.5075000000000003
prototyp,-3.5085
craftsman,-3.5100000000000002
easily-,-3.5115000000000003
folk,-3.5195
withdrawn,-3.5199999999999996
format..,-3.5200000000000005
immediat,-3.5250000000000004
imobil,-3.5264999999999995
weeek,-3.5269999999999992
fonesalesman,-3.5280000000000005
fro,-3.532
5gb,-3.5340000000000003
antena,-3.5355
fone,-3.5364999999999998
phonesuit,-3.5409999999999995
arc,-3.5454999999999997
clown,-3.5455
articl,-3.5465
update:i,-3.5475
pelican,-3.548
(part,-3.5490000000000004
(hd),-3.5495
kernel,-3.5589999999999997
artwork,-3.5735
stickier,-3.5785
nickel,-3.589
permiss,-3.5935
unattach,-3.5954999999999995
hoop,-3.5995
line),-3.6029999999999998
brea,-3.6194999999999995
cast,-3.6199999999999997
star),-3.621
mishandl,-3.6229999999999998
chime,-3.6229999999999998
smeari,-3.6255000000000006
soundproof,-3.6279999999999997
blackit,-3.628
blur,-3.629
5pin,-3.6290000000000004
thisdo,-3.6345
fiasco,-3.6375
no-go,-3.6390000000000002
re-design,-3.6414999999999997
wt,-3.6475
phonebook,-3.6544999999999996
28%,-3.655
(light,-3.661
fixabl,-3.6615
billfold,-3.6635
side),-3.6694999999999998
sb240,-3.6700000000000004
owl,-3.6745000000000005
witht,-3.6755
luego,-3.6759999999999997
lans,-3.6765
s***ti,-3.6784999999999997
3-6,-3.6805000000000003
5-10,-3.6825
havnt,-3.6825
45%,-3.6855
analog,-3.686
domin,-3.6885
pros:cheap,-3.6904999999999997
(matte),-3.6905
dissatisfact,-3.6915000000000004
jumbl(tm),-3.6925000000000003
two-ton,-3.696
o'reilli,-3.6975000000000007
furious..,-3.6979999999999995
$23,-3.6980000000000004
nose,-3.7
regreat,-3.7025
struck,-3.703
feebl,-3.7045
ugliest,-3.7045
ill-conceiv,-3.7055000000000002
aircraft,-3.708
bing,-3.71
filmi,-3.71
moshi,-3.712
mm,-3.7125
mexican,-3.7135
roomier,-3.7155
comprehens,-3.7165
tomato,-3.7194999999999996
updateth,-3.7205
(upper,-3.721
h17txt,-3.7235
ipouch,-3.726
amamax,-3.726
fits..,-3.7260000000000004
rush,-3.7265
compati,-3.7304999999999997
xxl,-3.7314999999999996
culprit,-3.734
feeling-,-3.735
41%,-3.7359999999999998
iloom,-3.7380000000000004
thecas,-3.742
i9300,-3.7430000000000003
660,-3.7439999999999998
what..,-3.7470000000000003
self-heal,-3.7475
-5,-3.7505
discont,-3.7615
thescreen,-3.7615
reassembl,-3.7664999999999997
4.the,-3.768
(mini,-3.7704999999999997
marqui,-3.7725
whomev,-3.7765000000000004
calm,-3.7780000000000005
trickl,-3.7805
was..,-3.782499999999999
rain),-3.7845
marker,-3.7855
well:,-3.79
slime,-3.792
repsons,-3.7940000000000005
snap-togeth,-3.7970000000000006
urg,-3.8054999999999994
tottali,-3.805999999999999
2.if,-3.806
server,-3.8070000000000004
woth,-3.8120000000000003
steak,-3.8150000000000004
pued,-3.8219999999999996
sku,-3.8235
shiney,-3.8240000000000003
recommmend,-3.8240000000000003
bandit,-3.825
64g,-3.8285
deplet,-3.8285
(tmobile),-3.829
masqu,-3.8294999999999995
c150,-3.8314999999999997
anyt,-3.8325
andit,-3.833
scruffi,-3.835000000000001
idem,-3.8374999999999995
lunatik,-3.8375000000000004
seller..,-3.8375000000000004
s10-hd,-3.8389999999999995
hi-def,-3.839
wroth,-3.8425000000000002
30min,-3.8444999999999996
luck..,-3.8449999999999998
crazzi,-3.8455000000000004
embarras,-3.8455000000000004
one-two,-3.8474999999999993
mistreat,-3.852
itch,-3.856
unbrick,-3.866
abajo,-3.8664999999999994
700mah,-3.872
unclip,-3.8739999999999997
nitpicki,-3.8789999999999996
subdu,-3.883
a),-3.8835
life-proof,-3.8875
3.3,-3.891
smarphon,-3.894
keypad,-3.8955
limead,-3.9015
flaw:,-3.9080000000000004
903+,-3.9084999999999996
check),-3.9099999999999997
one:,-3.9115
~3,-3.9145000000000003
~$8.00,-3.9185000000000008
vizio,-3.9190000000000005
company),-3.9195
tactic,-3.92
dire,-3.9290000000000003
british,-3.9295000000000004
me:,-3.9305
curs,-3.9305000000000003
af,-3.9354999999999998
already..,-3.9355
upsid,-3.9389999999999996
distil,-3.9395000000000002
optimist,-3.941
exampl,-3.9415
outlet..,-3.9544999999999995
sigh..,-3.955499999999999
dysfunct,-3.9574999999999996
pedal,-3.9605000000000006
grind,-3.9624999999999995
swung,-3.964
50$,-3.967
ground),-3.9695
puzzl,-3.9699999999999998
(lot,-3.9730000000000003
(sticki,-3.9745
pink/whit,-3.9745000000000004
verbal,-3.9785000000000004
throught,-3.9815000000000005
bail,-3.9815000000000005
quest,-3.9869999999999997
country:,-3.9925000000000006
creep,-3.9935
exchange..,-3.9970000000000008
inlet,-3.999
compelti,-4.004000000000001
",it",-4.004000000000001
funer,-4.004000000000001
broek,-4.004000000000001
menanoth,-4.004000000000001
fitin,-4.004000000000001
amoursuit,-4.004000000000001
9.90,-4.004000000000001
shoodi,-4.004000000000001
obm,-4.004000000000001
gnli,-4.004000000000001
minutesscreen,-4.004000000000001
casebesid,-4.004000000000001
protactor,-4.004000000000001
sticth,-4.004000000000001
days…,-4.004000000000001
peeled),-4.004000000000001
saound,-4.004000000000001
sitem,-4.004000000000001
falti,-4.004000000000001
ii--but,-4.004000000000001
ordered/not,-4.004000000000001
eaily..,-4.004000000000001
tpr,-4.004000000000001
-.-that,-4.004000000000001
bent/dent,-4.004000000000001
manget,-4.004000000000001
eir,-4.004000000000001
awfulstylus,-4.004000000000001
arrivi,-4.004000000000001
bempu,-4.004000000000001
inhanc,-4.004000000000001
timedo,-4.004000000000001
23.33,-4.004000000000001
arrrghhhh,-4.004000000000001
undoneit,-4.004000000000001
odoyo,-4.004000000000001
😫,-4.004000000000001
junk-brok,-4.004000000000001
restoredthey,-4.004000000000001
odnt,-4.004000000000001
burgeundi,-4.004000000000001
holograph,-4.004499999999999
becasus,-4.0075
throttl,-4.0095
compr,-4.011
like),-4.0135
acoust,-4.018
10400,-4.019
infrequ,-4.0195
gu295,-4.021999999999999
kb/s,-4.0225
2.0amp,-4.027
first-class,-4.0280000000000005
dispoint,-4.028499999999999
meh,-4.0295000000000005
2:,-4.034
parrott,-4.034
rewrit,-4.0375
non-standard,-4.038
attenu,-4.039
iron,-4.0475
isa,-4.0489999999999995
stickmount,-4.0495
business),-4.0535
switch),-4.0565
wk,-4.065
toxic,-4.065
aka,-4.067500000000001
realtre,-4.0735
aquir,-4.0745000000000005
true),-4.077999999999999
karma,-4.082
crapola,-4.0874999999999995
dialog,-4.0905000000000005
reason..,-4.093999999999999
ehhh,-4.0945
li-polym,-4.095
physic,-4.0965
notepad,-4.098999999999999
asymmetr,-4.101999999999999
swiper,-4.1045
alldo,-4.105499999999999
warning:,-4.109
walli,-4.113
squeek,-4.114
cand,-4.114000000000001
broken),-4.116
ii..,-4.119
underpow,-4.121
c250,-4.122
sleve,-4.1274999999999995
dammag,-4.1295
bt3030,-4.1345
nondescript,-4.138
high-pitch,-4.141500000000001
made..,-4.144
e-bay,-4.147
biz,-4.148999999999999
iono,-4.1515
(top,-4.1525
(bad,-4.153
auction,-4.1565
iton,-4.159000000000001
charger-cas,-4.1594999999999995
start-up,-4.1594999999999995
(press,-4.165000000000001
goofi,-4.17
admiss,-4.172499999999999
reed,-4.1745
20th,-4.175
$15,-4.1755
pencil,-4.178
unplugg,-4.178999999999999
